holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,month,day_of_week,hour
None,294.95,0.0,0.0,75,Rain,June,Sunday,18
None,294.95,0.0,0.0,75,Thunderstorm,June,Sunday,18
None,294.95,0.0,0.0,40,Rain,June,Sunday,19
None,294.95,0.0,0.0,40,Mist,June,Sunday,19
None,294.87,0.0,0.0,75,Rain,June,Sunday,20
None,294.82,0.0,0.0,1,Clear,June,Sunday,21
None,293.75,0.0,0.0,90,Mist,June,Sunday,22
None,293.75,0.0,0.0,90,Haze,June,Sunday,22
None,293.15,0.0,0.0,1,Fog,June,Sunday,23
None,293.15,0.0,0.0,1,Mist,June,Sunday,23
None,293.15,0.0,0.0,1,Haze,June,Sunday,23
None,292.88,0.0,0.0,1,Mist,June,Monday,0
None,292.88,0.0,0.0,1,Fog,June,Monday,0
None,292.88,0.0,0.0,1,Haze,June,Monday,0
None,292.29,0.0,0.0,90,Mist,June,Monday,1
None,292.29,0.0,0.0,90,Fog,June,Monday,1
None,291.96,0.0,0.0,90,Fog,June,Monday,2
None,291.96,0.0,0.0,90,Mist,June,Monday,2
None,291.41,0.0,0.0,90,Fog,June,Monday,3
None,291.41,0.0,0.0,90,Mist,June,Monday,3
None,291.09,0.0,0.0,90,Fog,June,Monday,4
None,291.09,0.0,0.0,90,Mist,June,Monday,4
None,291.02,0.0,0.0,1,Fog,June,Monday,5
None,291.02,0.0,0.0,1,Mist,June,Monday,5
None,290.61,0.0,0.0,90,Mist,June,Monday,6
None,290.61,0.0,0.0,90,Fog,June,Monday,6
None,290.61,0.0,0.0,90,Mist,June,Monday,7
None,290.61,0.0,0.0,90,Fog,June,Monday,7
None,291.21,0.0,0.0,20,Mist,June,Monday,8
None,291.21,0.0,0.0,20,Fog,June,Monday,8
None,293.15,0.0,0.0,40,Mist,June,Monday,9
None,295.35,0.0,0.0,75,Mist,June,Monday,10
None,296.77,0.0,0.0,40,Clouds,June,Monday,11
None,298.86,0.0,0.0,40,Clouds,June,Monday,12
None,300.02,0.0,0.0,75,Clouds,June,Monday,13
None,299.41,0.0,0.0,1,Thunderstorm,June,Monday,14
None,297.66,0.0,0.0,90,Thunderstorm,June,Monday,15
None,297.66,0.0,0.0,90,Rain,June,Monday,15
None,294.68,0.0,0.0,75,Rain,June,Monday,16
None,294.68,0.0,0.0,75,Mist,June,Monday,16
None,294.77,0.0,0.0,75,Rain,June,Monday,17
None,294.77,0.0,0.0,75,Mist,June,Monday,17
None,294.59,0.0,0.0,75,Rain,June,Monday,18
None,294.59,0.0,0.0,75,Mist,June,Monday,18
None,295.28,0.0,0.0,90,Rain,June,Monday,19
None,295.96,0.0,0.0,75,Clouds,June,Monday,20
None,295.4,0.0,0.0,75,Clouds,June,Monday,21
None,294.02,0.0,0.0,40,Clouds,June,Monday,22
None,293.34,0.0,0.0,75,Mist,June,Monday,23
None,292.9,0.0,0.0,1,Clear,June,Tuesday,0
None,292.55,0.0,0.0,1,Mist,June,Tuesday,1
None,292.01,0.0,0.0,1,Mist,June,Tuesday,2
None,292.22,0.0,0.0,1,Clear,June,Tuesday,3
None,292.08,0.0,0.0,1,Clear,June,Tuesday,4
None,292.22,0.0,0.0,1,Clear,June,Tuesday,5
None,292.22,0.0,0.0,1,Clear,June,Tuesday,6
None,292.42,0.0,0.0,75,Clouds,June,Tuesday,7
None,293.41,0.0,0.0,40,Rain,June,Tuesday,8
None,294.68,0.0,0.0,1,Clear,June,Tuesday,9
None,296.01,0.0,0.0,1,Clear,June,Tuesday,10
None,297.15,0.0,0.0,75,Clouds,June,Tuesday,11
None,297.95,0.0,0.0,40,Thunderstorm,June,Tuesday,12
None,298.48,0.0,0.0,75,Clouds,June,Tuesday,13
None,299.75,0.0,0.0,90,Clouds,June,Tuesday,14
None,300.75,0.0,0.0,75,Clouds,June,Tuesday,15
None,301.55,0.0,0.0,90,Clouds,June,Tuesday,16
None,302.81,0.0,0.0,75,Clouds,June,Tuesday,17
None,303.22,0.0,0.0,75,Clouds,June,Tuesday,18
None,303.42,0.0,0.0,75,Clouds,June,Tuesday,19
None,303.15,0.0,0.0,75,Clouds,June,Tuesday,20
None,302.02,0.0,0.0,40,Clouds,June,Tuesday,21
None,301.08,0.0,0.0,1,Clear,June,Tuesday,22
None,300.22,0.0,0.0,1,Clear,June,Tuesday,23
None,299.68,0.0,0.0,90,Thunderstorm,June,Wednesday,0
None,299.68,0.0,0.0,90,Rain,June,Wednesday,0
None,295.6,0.0,0.0,75,Thunderstorm,June,Wednesday,1
None,295.6,0.0,0.0,75,Mist,June,Wednesday,1
None,295.6,0.0,0.0,75,Rain,June,Wednesday,1
None,295.6,0.0,0.0,75,Drizzle,June,Wednesday,1
None,291.75,0.0,0.0,90,Rain,June,Wednesday,2
None,291.75,0.0,0.0,90,Drizzle,June,Wednesday,2
None,291.75,0.0,0.0,90,Thunderstorm,June,Wednesday,2
None,291.75,0.0,0.0,40,Rain,June,Wednesday,3
None,291.75,0.0,0.0,40,Drizzle,June,Wednesday,3
None,291.35,0.0,0.0,20,Clouds,June,Wednesday,4
None,291.29,0.0,0.0,1,Clear,June,Wednesday,5
None,291.75,0.0,0.0,90,Rain,June,Wednesday,6
None,291.95,0.0,0.0,75,Rain,June,Wednesday,7
None,291.95,0.0,0.0,75,Drizzle,June,Wednesday,7
None,292.75,0.0,0.0,75,Rain,June,Wednesday,8
None,293.94,0.0,0.0,40,Clouds,June,Wednesday,9
None,295.72,0.0,0.0,1,Clear,June,Wednesday,10
None,296.95,0.0,0.0,75,Clouds,June,Wednesday,11
None,297.83,0.0,0.0,75,Clouds,June,Wednesday,12
None,298.28,0.0,0.0,1,Clear,June,Wednesday,13
None,298.65,0.0,0.0,40,Clouds,June,Wednesday,14
None,299.62,0.0,0.0,1,Clear,June,Wednesday,15
None,300.46,0.0,0.0,40,Clouds,June,Wednesday,16
None,300.65,0.0,0.0,40,Clouds,June,Wednesday,17
None,300.82,0.0,0.0,40,Clouds,June,Wednesday,18
None,300.62,0.0,0.0,40,Clouds,June,Wednesday,19
None,300.02,0.0,0.0,40,Clouds,June,Wednesday,20
None,298.82,0.0,0.0,40,Clouds,June,Wednesday,21
None,296.41,0.0,0.0,40,Clouds,June,Wednesday,22
None,294.28,0.0,0.0,1,Clear,June,Wednesday,23
None,292.93,0.0,0.0,1,Clear,June,Thursday,0
None,293.01,0.0,0.0,1,Clear,June,Thursday,1
None,291.75,0.0,0.0,1,Clear,June,Thursday,2
None,291.15,0.0,0.0,1,Clear,June,Thursday,3
None,290.79,0.0,0.0,1,Clear,June,Thursday,4
None,290.95,0.0,0.0,1,Clear,June,Thursday,5
None,290.34,0.0,0.0,1,Clear,June,Thursday,6
None,291.88,0.0,0.0,1,Clear,June,Thursday,7
None,293.61,0.0,0.0,5,Clear,June,Thursday,8
None,294.88,0.0,0.0,1,Clear,June,Thursday,9
None,296.28,0.0,0.0,5,Clear,June,Thursday,10
None,297.68,0.0,0.0,5,Clear,June,Thursday,11
None,298.42,0.0,0.0,40,Clouds,June,Thursday,12
None,299.48,0.0,0.0,40,Clouds,June,Thursday,13
None,300.15,0.0,0.0,1,Clear,June,Thursday,14
None,300.88,0.0,0.0,75,Clouds,June,Thursday,15
None,301.42,0.0,0.0,75,Clouds,June,Thursday,16
None,301.82,0.0,0.0,1,Clear,June,Thursday,17
None,301.89,0.0,0.0,40,Clouds,June,Thursday,18
None,301.82,0.0,0.0,1,Clear,June,Thursday,19
None,301.02,0.0,0.0,20,Clouds,June,Thursday,20
None,299.62,0.0,0.0,1,Clear,June,Thursday,21
None,296.35,0.0,0.0,1,Clear,June,Thursday,22
None,293.6,0.0,0.0,1,Clear,June,Thursday,23
None,291.36,0.0,0.0,1,Clear,June,Friday,0
None,291.22,0.0,0.0,1,Clear,June,Friday,1
None,291.15,0.0,0.0,1,Clear,June,Friday,2
None,290.68,0.0,0.0,1,Clear,June,Friday,3
None,289.81,0.0,0.0,1,Clear,June,Friday,4
None,290.14,0.0,0.0,1,Clear,June,Friday,5
None,291.15,0.0,0.0,40,Clouds,June,Friday,6
None,292.35,0.0,0.0,40,Clouds,June,Friday,7
None,293.02,0.0,0.0,75,Clouds,June,Friday,8
None,294.28,0.0,0.0,75,Rain,June,Friday,9
None,295.28,0.0,0.0,75,Clouds,June,Friday,10
None,296.08,0.0,0.0,75,Clouds,June,Friday,11
None,297.43,0.0,0.0,1,Clear,June,Friday,12
None,299.47,0.0,0.0,75,Clouds,June,Friday,13
None,301.15,0.0,0.0,75,Clouds,June,Friday,14
None,301.75,0.0,0.0,40,Clouds,June,Friday,15
None,300.61,0.0,0.0,90,Clouds,June,Friday,16
None,300.4,0.0,0.0,75,Rain,June,Friday,17
None,299.21,0.0,0.0,90,Rain,June,Friday,18
None,298.34,0.0,0.0,90,Rain,June,Friday,19
None,298.34,0.0,0.0,90,Drizzle,June,Friday,19
None,297.08,0.0,0.0,90,Drizzle,June,Friday,20
None,296.28,0.0,0.0,75,Clouds,June,Friday,21
None,294.97,0.0,0.0,1,Clear,June,Friday,22
None,293.9,0.0,0.0,1,Clear,June,Friday,23
None,293.27,0.0,0.0,1,Clear,June,Saturday,0
None,292.09,0.0,0.0,1,Clear,June,Saturday,1
None,291.15,0.0,0.0,1,Clear,June,Saturday,2
None,289.9,0.0,0.0,1,Mist,June,Saturday,3
None,288.49,0.0,0.0,1,Mist,June,Saturday,4
None,287.89,0.0,0.0,1,Mist,June,Saturday,5
None,287.78,0.0,0.0,1,Mist,June,Saturday,6
None,289.75,0.0,0.0,5,Clear,June,Saturday,7
None,292.36,0.0,0.0,1,Clear,June,Saturday,8
None,294.47,0.0,0.0,75,Clouds,June,Saturday,9
None,296.68,0.0,0.0,75,Clouds,June,Saturday,10
None,297.42,0.0,0.0,1,Clear,June,Saturday,11
None,298.65,0.0,0.0,75,Clouds,June,Saturday,12
None,299.65,0.0,0.0,75,Clouds,June,Saturday,13
None,299.95,0.0,0.0,40,Clouds,June,Saturday,14
None,300.34,0.0,0.0,75,Clouds,June,Saturday,15
None,300.95,0.0,0.0,75,Thunderstorm,June,Saturday,16
None,299.68,0.0,0.0,90,Rain,June,Saturday,17
None,298.22,0.0,0.0,90,Rain,June,Saturday,18
None,295.61,0.0,0.0,90,Rain,June,Saturday,19
None,292.42,0.0,0.0,90,Rain,June,Saturday,20
None,291.59,0.0,0.0,75,Rain,June,Saturday,21
None,291.59,0.0,0.0,75,Drizzle,June,Saturday,21
None,290.27,0.0,0.0,90,Rain,June,Saturday,22
None,290.27,0.0,0.0,90,Mist,June,Saturday,22
None,290.15,0.0,0.0,90,Rain,June,Saturday,23
None,290.21,0.0,0.0,75,Rain,June,Sunday,0
None,290.21,0.0,0.0,75,Mist,June,Sunday,0
None,290.21,0.0,0.0,75,Drizzle,June,Sunday,0
None,289.86,0.0,0.0,40,Rain,June,Sunday,1
None,289.86,0.0,0.0,40,Thunderstorm,June,Sunday,1
None,289.4,0.0,0.0,90,Thunderstorm,June,Sunday,2
None,289.4,0.0,0.0,90,Rain,June,Sunday,2
None,289.4,0.0,0.0,90,Drizzle,June,Sunday,2
None,289.35,0.0,0.0,90,Rain,June,Sunday,3
None,289.01,0.0,0.0,40,Clouds,June,Sunday,4
None,288.75,0.0,0.0,40,Clouds,June,Sunday,5
None,288.82,0.0,0.0,75,Clouds,June,Sunday,6
None,288.62,0.0,0.0,1,Clear,June,Sunday,7
None,289.41,0.0,0.0,75,Clouds,June,Sunday,8
None,290.34,0.0,0.0,75,Clouds,June,Sunday,9
None,291.41,0.0,0.0,75,Clouds,June,Sunday,10
None,291.75,0.0,0.0,75,Clouds,June,Sunday,11
None,292.65,0.0,0.0,75,Clouds,June,Sunday,12
None,293.62,0.0,0.0,75,Clouds,June,Sunday,13
None,294.08,0.0,0.0,75,Clouds,June,Sunday,14
None,294.48,0.0,0.0,75,Clouds,June,Sunday,15
None,294.21,0.0,0.0,75,Clouds,June,Sunday,16
None,294.49,0.0,0.0,40,Clouds,June,Sunday,17
None,294.79,0.0,0.0,40,Clouds,June,Sunday,18
None,294.62,0.0,0.0,1,Clear,June,Sunday,19
None,294.02,0.0,0.0,40,Clouds,June,Sunday,20
None,293.02,0.0,0.0,40,Clouds,June,Sunday,21
None,291.55,0.0,0.0,1,Clear,June,Sunday,22
None,290.68,0.0,0.0,1,Clear,June,Sunday,23
None,290.688,0.0,0.0,68,Clouds,June,Monday,0
None,288.78,0.0,0.0,75,Clouds,June,Monday,1
None,289.55,0.0,0.0,90,Clouds,June,Monday,2
None,289.48,0.0,0.0,40,Clouds,June,Monday,3
None,289.28,0.0,0.0,1,Rain,June,Monday,4
None,288.75,0.0,0.0,1,Rain,June,Monday,5
None,288.15,0.0,0.0,40,Clouds,June,Monday,6
None,288.48,0.0,0.0,1,Clear,June,Monday,7
None,289.62,0.0,0.0,40,Clouds,June,Monday,8
None,290.62,0.0,0.0,40,Clouds,June,Monday,9
None,291.36,0.0,0.0,75,Clouds,June,Monday,10
None,292.15,0.0,0.0,75,Clouds,June,Monday,11
None,292.87,0.0,0.0,75,Clouds,June,Monday,12
None,293.44,0.0,0.0,75,Clouds,June,Monday,13
None,294.08,0.0,0.0,75,Clouds,June,Monday,14
None,294.15,0.0,0.0,75,Thunderstorm,June,Monday,15
None,294.65,0.0,0.0,40,Clouds,June,Monday,16
None,295.0,0.0,0.0,75,Clouds,June,Monday,17
None,295.01,0.0,0.0,40,Clouds,June,Monday,18
None,294.8,0.0,0.0,40,Clouds,June,Monday,19
None,294.65,0.0,0.0,1,Clear,June,Monday,20
None,293.22,0.0,0.0,20,Clouds,June,Monday,21
None,291.15,0.0,0.0,5,Clear,June,Monday,22
None,289.42,0.0,0.0,1,Clear,June,Monday,23
None,288.01,0.0,0.0,1,Clear,June,Tuesday,0
None,287.51,0.0,0.0,40,Clouds,June,Tuesday,1
None,287.79,0.0,0.0,1,Clear,June,Tuesday,2
None,288.51,0.0,0.0,40,Rain,June,Tuesday,3
None,288.86,0.0,0.0,40,Rain,June,Tuesday,4
None,288.86,0.0,0.0,40,Drizzle,June,Tuesday,4
None,288.72,0.0,0.0,90,Rain,June,Tuesday,5
None,288.72,0.0,0.0,90,Rain,June,Tuesday,6
None,288.09,0.0,0.0,90,Rain,June,Tuesday,7
None,288.09,0.0,0.0,90,Mist,June,Tuesday,7
None,288.01,0.0,0.0,75,Rain,June,Tuesday,8
None,289.28,0.0,0.0,40,Rain,June,Tuesday,9
None,289.28,0.0,0.0,40,Thunderstorm,June,Tuesday,9
None,290.88,0.0,0.0,40,Clouds,June,Tuesday,10
None,292.22,0.0,0.0,1,Clear,June,Tuesday,11
None,293.79,0.0,0.0,1,Clear,June,Tuesday,12
None,294.58,0.0,0.0,40,Clouds,June,Tuesday,13
None,295.29,0.0,0.0,40,Clouds,June,Tuesday,14
None,296.15,0.0,0.0,40,Clouds,June,Tuesday,15
None,296.43,0.0,0.0,40,Clouds,June,Tuesday,16
None,296.36,0.0,0.0,40,Clouds,June,Tuesday,17
None,296.37,0.0,0.0,40,Clouds,June,Tuesday,18
None,296.15,0.0,0.0,75,Clouds,June,Tuesday,19
None,295.65,0.0,0.0,90,Clouds,June,Tuesday,20
None,294.66,0.0,0.0,1,Clear,June,Tuesday,21
None,291.87,0.0,0.0,5,Clear,June,Tuesday,22
None,288.94,0.0,0.0,1,Clear,June,Tuesday,23
None,287.66,0.0,0.0,1,Clear,June,Wednesday,0
None,286.87,0.0,0.0,1,Clear,June,Wednesday,1
None,286.49,0.0,0.0,1,Mist,June,Wednesday,2
None,285.58,0.0,0.0,1,Clear,June,Wednesday,3
None,285.08,0.0,0.0,1,Mist,June,Wednesday,4
None,285.69,0.0,0.0,1,Clear,June,Wednesday,5
None,286.01,0.0,0.0,1,Clear,June,Wednesday,6
None,287.15,0.0,0.0,1,Clear,June,Wednesday,7
None,289.86,0.0,0.0,40,Clouds,June,Wednesday,8
None,291.72,0.0,0.0,1,Clear,June,Wednesday,9
None,293.77,0.0,0.0,75,Clouds,June,Wednesday,10
None,295.01,0.0,0.0,40,Clouds,June,Wednesday,11
None,295.01,0.0,0.0,40,Clouds,June,Wednesday,11
None,296.35,0.0,0.0,1,Clear,June,Wednesday,12
None,296.744,0.0,0.0,80,Clouds,June,Wednesday,13
None,296.744,0.0,0.0,80,Clouds,June,Wednesday,14
None,299.22,0.0,0.0,20,Clouds,June,Wednesday,15
None,299.68,0.0,0.0,5,Clear,June,Wednesday,16
None,299.84,0.0,0.0,5,Clear,June,Wednesday,17
None,299.78,0.0,0.0,1,Clear,June,Wednesday,18
None,299.49,0.0,0.0,1,Clear,June,Wednesday,19
None,298.59,0.0,0.0,40,Clouds,June,Wednesday,20
None,297.15,0.0,0.0,75,Clouds,June,Wednesday,21
None,296.22,0.0,0.0,1,Clear,June,Wednesday,22
None,295.55,0.0,0.0,1,Clear,June,Wednesday,23
None,294.95,0.0,0.0,1,Rain,June,Thursday,0
None,294.55,0.0,0.0,75,Thunderstorm,June,Thursday,1
None,294.28,0.0,0.0,1,Rain,June,Thursday,2
None,293.95,0.0,0.0,1,Rain,June,Thursday,3
None,292.89,0.0,0.0,1,Clear,June,Thursday,4
None,292.34,0.0,0.0,1,Thunderstorm,June,Thursday,5
None,292.28,0.0,0.0,40,Rain,June,Thursday,6
None,292.65,0.0,0.0,90,Rain,June,Thursday,7
None,292.65,0.0,0.0,90,Drizzle,June,Thursday,7
None,292.96,0.0,0.0,90,Rain,June,Thursday,8
None,292.96,0.0,0.0,90,Thunderstorm,June,Thursday,8
None,293.55,0.0,0.0,75,Rain,June,Thursday,9
None,293.76,0.0,0.0,75,Rain,June,Thursday,10
None,292.72,0.0,0.0,90,Rain,June,Thursday,11
None,292.72,0.0,0.0,90,Mist,June,Thursday,11
None,292.09,0.0,0.0,90,Rain,June,Thursday,12
None,292.09,0.0,0.0,90,Mist,June,Thursday,12
None,292.4,0.0,0.0,90,Rain,June,Thursday,13
None,292.78,0.0,0.0,90,Rain,June,Thursday,14
None,292.78,0.0,0.0,90,Mist,June,Thursday,14
None,292.59,0.0,0.0,90,Rain,June,Thursday,15
None,292.59,0.0,0.0,90,Mist,June,Thursday,15
None,292.59,0.0,0.0,90,Drizzle,June,Thursday,15
None,292.59,0.0,0.0,90,Thunderstorm,June,Thursday,15
None,292.96,0.0,0.0,90,Rain,June,Thursday,16
None,292.96,0.0,0.0,90,Mist,June,Thursday,16
None,292.96,0.0,0.0,90,Drizzle,June,Thursday,16
None,293.08,0.0,0.0,75,Rain,June,Thursday,17
None,293.67,0.0,0.0,75,Rain,June,Thursday,18
None,293.67,0.0,0.0,75,Mist,June,Thursday,18
None,294.22,0.0,0.0,75,Rain,June,Thursday,19
None,294.42,0.0,0.0,1,Thunderstorm,June,Thursday,20
None,293.51,0.0,0.0,1,Mist,June,Thursday,21
None,292.35,0.0,0.0,1,Clear,June,Thursday,22
None,291.02,0.0,0.0,1,Clear,June,Thursday,23
None,290.09,0.0,0.0,1,Clear,June,Friday,0
None,289.52,0.0,0.0,1,Clear,June,Friday,1
None,288.84,0.0,0.0,1,Clear,June,Friday,2
None,288.03,0.0,0.0,1,Mist,June,Friday,3
None,287.62,0.0,0.0,1,Clear,June,Friday,4
None,287.09,0.0,0.0,1,Clear,June,Friday,5
None,286.77,0.0,0.0,1,Clear,June,Friday,6
None,287.77,0.0,0.0,1,Clear,June,Friday,7
None,289.62,0.0,0.0,5,Clear,June,Friday,8
None,290.42,0.0,0.0,1,Clear,June,Friday,9
None,291.35,0.0,0.0,40,Clouds,June,Friday,10
None,292.15,0.0,0.0,75,Clouds,June,Friday,11
None,292.08,0.0,0.0,75,Clouds,June,Friday,12
None,293.65,0.0,0.0,75,Clouds,June,Friday,13
None,294.0,0.0,0.0,90,Clouds,June,Friday,14
None,294.55,0.0,0.0,75,Clouds,June,Friday,15
None,294.76,0.0,0.0,90,Clouds,June,Friday,16
None,293.69,0.0,0.0,75,Rain,June,Friday,17
None,293.44,0.0,0.0,75,Rain,June,Friday,18
None,293.15,0.0,0.0,90,Rain,June,Friday,19
None,292.69,0.0,0.0,75,Clouds,June,Friday,20
None,291.29,0.0,0.0,90,Rain,June,Friday,21
None,290.4,0.0,0.0,1,Rain,June,Friday,22
None,290.29,0.0,0.0,40,Clouds,June,Friday,23
None,289.22,0.0,0.0,75,Clouds,June,Saturday,0
None,288.22,0.0,0.0,1,Clear,June,Saturday,1
None,287.28,0.0,0.0,1,Clear,June,Saturday,2
None,286.69,0.0,0.0,40,Clouds,June,Saturday,3
None,285.97,0.0,0.0,40,Clouds,June,Saturday,4
None,285.03,0.0,0.0,1,Clear,June,Saturday,5
None,284.88,0.0,0.0,40,Clouds,June,Saturday,6
None,285.42,0.0,0.0,75,Clouds,June,Saturday,7
None,285.95,0.0,0.0,1,Clear,June,Saturday,8
None,287.68,0.0,0.0,20,Clouds,June,Saturday,9
None,288.82,0.0,0.0,1,Clear,June,Saturday,10
None,290.02,0.0,0.0,75,Clouds,June,Saturday,11
None,290.59,0.0,0.0,75,Clouds,June,Saturday,12
None,290.8,0.0,0.0,40,Clouds,June,Saturday,13
None,289.62,0.0,0.0,75,Thunderstorm,June,Saturday,14
None,289.62,0.0,0.0,75,Drizzle,June,Saturday,14
None,289.62,0.0,0.0,75,Rain,June,Saturday,14
None,289.36,0.0,0.0,90,Thunderstorm,June,Saturday,15
None,289.36,0.0,0.0,90,Rain,June,Saturday,15
None,287.83,0.0,0.0,40,Rain,June,Saturday,16
None,287.83,0.0,0.0,40,Thunderstorm,June,Saturday,16
None,290.01,0.0,0.0,75,Clouds,June,Saturday,17
None,290.59,0.0,0.0,90,Clouds,June,Saturday,18
None,290.35,0.0,0.0,75,Rain,June,Saturday,19
None,289.95,0.0,0.0,75,Clouds,June,Saturday,20
None,288.69,0.0,0.0,40,Clouds,June,Saturday,21
None,287.82,0.0,0.0,40,Rain,June,Saturday,22
None,286.9,0.0,0.0,1,Clear,June,Saturday,23
None,286.22,0.0,0.0,1,Clear,June,Sunday,0
None,286.28,0.0,0.0,40,Clouds,June,Sunday,1
None,286.36,0.0,0.0,75,Clouds,June,Sunday,2
None,286.08,0.0,0.0,1,Clear,June,Sunday,3
None,285.68,0.0,0.0,90,Clouds,June,Sunday,4
None,285.75,0.0,0.0,90,Clouds,June,Sunday,5
None,285.62,0.0,0.0,90,Clouds,June,Sunday,6
None,285.62,0.0,0.0,90,Clouds,June,Sunday,7
None,285.79,0.0,0.0,90,Clouds,June,Sunday,8
None,285.96,0.0,0.0,90,Mist,June,Sunday,9
None,285.96,0.0,0.0,90,Drizzle,June,Sunday,9
None,286.35,0.0,0.0,90,Haze,June,Sunday,10
None,286.35,0.0,0.0,90,Mist,June,Sunday,10
None,286.89,0.0,0.0,90,Rain,June,Sunday,11
None,286.89,0.0,0.0,90,Drizzle,June,Sunday,11
None,288.14,0.0,0.0,90,Rain,June,Sunday,12
None,289.48,0.0,0.0,75,Clouds,June,Sunday,13
None,290.75,0.0,0.0,75,Clouds,June,Sunday,14
None,292.15,0.0,0.0,40,Clouds,June,Sunday,15
None,292.48,0.0,0.0,40,Clouds,June,Sunday,16
None,292.46,0.0,0.0,75,Clouds,June,Sunday,17
None,292.68,0.0,0.0,40,Clouds,June,Sunday,18
None,292.03,0.0,0.0,40,Clouds,June,Sunday,19
None,291.75,0.0,0.0,40,Clouds,June,Sunday,20
None,290.69,0.0,0.0,90,Clouds,June,Sunday,21
None,288.89,0.0,0.0,40,Clouds,June,Sunday,22
None,287.09,0.0,0.0,40,Clouds,June,Sunday,23
None,285.78,0.0,0.0,1,Clear,June,Monday,0
None,284.47,0.0,0.0,75,Clouds,June,Monday,1
None,283.91,0.0,0.0,1,Clear,June,Monday,2
None,283.16,0.0,0.0,1,Clear,June,Monday,3
None,282.82,0.0,0.0,1,Clear,June,Monday,4
None,282.03,0.0,0.0,1,Clear,June,Monday,5
None,281.96,0.0,0.0,1,Clear,June,Monday,6
None,282.62,0.0,0.0,1,Clear,June,Monday,7
None,284.84,0.0,0.0,5,Clear,June,Monday,8
None,287.15,0.0,0.0,5,Clear,June,Monday,9
None,288.65,0.0,0.0,1,Clear,June,Monday,10
None,290.15,0.0,0.0,40,Clouds,June,Monday,11
None,291.28,0.0,0.0,75,Clouds,June,Monday,12
None,291.79,0.0,0.0,40,Clouds,June,Monday,13
None,292.71,0.0,0.0,75,Clouds,June,Monday,14
None,293.42,0.0,0.0,40,Clouds,June,Monday,15
None,293.82,0.0,0.0,40,Clouds,June,Monday,16
None,293.95,0.0,0.0,40,Clouds,June,Monday,17
None,293.52,0.0,0.0,75,Clouds,June,Monday,18
None,293.58,0.0,0.0,40,Clouds,June,Monday,19
None,293.48,0.0,0.0,20,Clouds,June,Monday,20
None,292.03,0.0,0.0,20,Clouds,June,Monday,21
None,288.91,0.0,0.0,1,Clear,June,Monday,22
None,286.23,0.0,0.0,1,Clear,June,Monday,23
None,285.29,0.0,0.0,1,Clear,June,Tuesday,0
None,284.56,0.0,0.0,1,Clear,June,Tuesday,1
None,284.34,0.0,0.0,1,Clear,June,Tuesday,2
None,283.97,0.0,0.0,1,Clear,June,Tuesday,3
None,283.28,0.0,0.0,1,Clear,June,Tuesday,4
None,282.78,0.0,0.0,1,Clear,June,Tuesday,5
None,281.82,0.0,0.0,1,Clear,June,Tuesday,6
None,283.75,0.0,0.0,5,Clear,June,Tuesday,7
None,286.54,0.0,0.0,1,Clear,June,Tuesday,8
None,290.28,0.0,0.0,5,Clear,June,Tuesday,9
None,292.74,0.0,0.0,5,Clear,June,Tuesday,10
None,294.08,0.0,0.0,40,Clouds,June,Tuesday,11
None,295.02,0.0,0.0,40,Clouds,June,Tuesday,12
None,295.58,0.0,0.0,1,Clear,June,Tuesday,13
None,296.28,0.0,0.0,1,Clear,June,Tuesday,14
None,296.43,0.0,0.0,75,Clouds,June,Tuesday,15
None,296.9,0.0,0.0,1,Clear,June,Tuesday,16
None,296.79,0.0,0.0,1,Clear,June,Tuesday,17
None,297.27,0.0,0.0,40,Thunderstorm,June,Tuesday,18
None,296.78,0.0,0.0,40,Thunderstorm,June,Tuesday,19
None,296.29,0.0,0.0,1,Clear,June,Tuesday,20
None,294.65,0.0,0.0,1,Clear,June,Tuesday,21
None,293.15,0.0,0.0,75,Rain,June,Tuesday,22
None,293.35,0.0,0.0,1,Clear,June,Tuesday,23
None,293.15,0.0,0.0,1,Clear,June,Wednesday,0
None,292.48,0.0,0.0,1,Drizzle,June,Wednesday,1
None,291.61,0.0,0.0,1,Clear,June,Wednesday,2
None,291.55,0.0,0.0,1,Clear,June,Wednesday,3
None,291.35,0.0,0.0,90,Thunderstorm,June,Wednesday,4
None,291.35,0.0,0.0,90,Mist,June,Wednesday,4
None,291.35,0.0,0.0,90,Rain,June,Wednesday,4
None,290.28,0.0,0.0,90,Thunderstorm,June,Wednesday,5
None,290.28,0.0,0.0,90,Rain,June,Wednesday,5
None,290.28,0.0,0.0,90,Mist,June,Wednesday,5
None,290.35,0.0,0.0,90,Rain,June,Wednesday,6
None,290.35,0.0,0.0,90,Mist,June,Wednesday,6
None,290.35,0.0,0.0,90,Thunderstorm,June,Wednesday,6
None,290.22,0.0,0.0,90,Rain,June,Wednesday,7
None,290.22,0.0,0.0,90,Mist,June,Wednesday,7
None,290.22,0.0,0.0,90,Drizzle,June,Wednesday,7
None,290.55,0.0,0.0,90,Rain,June,Wednesday,8
None,290.55,0.0,0.0,90,Mist,June,Wednesday,8
None,290.55,0.0,0.0,90,Drizzle,June,Wednesday,8
None,291.08,0.0,0.0,90,Rain,June,Wednesday,9
None,291.08,0.0,0.0,90,Mist,June,Wednesday,9
None,291.08,0.0,0.0,90,Drizzle,June,Wednesday,9
None,291.75,0.0,0.0,90,Rain,June,Wednesday,10
